ts_utc,market_key,action,status,reason_code,leg1_side,yes_ask,no_ask,sum_ask,seconds_to_close,leg1_price,leg2_price,unwind_price,order_id_leg1,order_id_leg2,fill_status_leg1,fill_status_leg2,hedge_latency_ms,unwind_triggered,pnl_delta,pnl_total,feed_source,note
2026-03-30T12:21:24Z,ETH5M_2026-03-30T12:25:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.13,0.88,1.01,216,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:21:24Z,XRP5M_2026-03-30T12:25:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.23,0.8,1.03,216,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.030000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:21:24Z,DOGE5M_2026-03-30T12:25:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.23,0.78,1.01,216,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:21:25Z,BNB5M_2026-03-30T12:25:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.18,0.83,1.01,215,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:21:25Z,HYPE5M_2026-03-30T12:25:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.1312,0.89,1.0212,215,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.021200 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:21:39Z,BTC5M_2026-03-30T12:25:00Z,skip_entry,blocked,blocked_target_profit_floor,no,0.6,0.41,1.01,201,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:21:40Z,ETH5M_2026-03-30T12:25:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.27,0.74,1.01,200,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:21:40Z,XRP5M_2026-03-30T12:25:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.27,0.76,1.03,200,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.030000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:21:40Z,DOGE5M_2026-03-30T12:25:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.35,0.66,1.01,200,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:21:41Z,BNB5M_2026-03-30T12:25:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.25,0.76,1.01,199,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:21:41Z,HYPE5M_2026-03-30T12:25:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.29,0.83,1.12,199,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.120000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:21:55Z,BTC5M_2026-03-30T12:25:00Z,skip_entry,blocked,blocked_target_profit_floor,no,0.65,0.37,1.02,185,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.020000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:21:55Z,ETH5M_2026-03-30T12:25:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.31,0.71,1.02,185,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.020000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:21:56Z,XRP5M_2026-03-30T12:25:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.25,0.76,1.01,184,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:21:56Z,DOGE5M_2026-03-30T12:25:00Z,skip_entry,blocked,blocked_target_profit_floor,no,0.58,0.49,1.07,184,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.070000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:21:56Z,BNB5M_2026-03-30T12:25:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.5,0.73,1.23,184,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.230000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:21:57Z,HYPE5M_2026-03-30T12:25:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.23,0.88,1.11,183,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.110000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:22:11Z,BTC5M_2026-03-30T12:25:00Z,skip_entry,blocked,blocked_target_profit_floor,no,0.63,0.38,1.01,169,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:22:11Z,ETH5M_2026-03-30T12:25:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.34,0.67,1.01,169,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:22:12Z,XRP5M_2026-03-30T12:25:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.42,0.59,1.01,168,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:22:12Z,DOGE5M_2026-03-30T12:25:00Z,skip_entry,blocked,blocked_target_profit_floor,no,0.66,0.49,1.15,168,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.150000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:22:12Z,BNB5M_2026-03-30T12:25:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.41,0.74,1.15,168,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.150000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:22:13Z,HYPE5M_2026-03-30T12:25:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.15,0.88,1.03,167,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.030000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:22:27Z,BTC5M_2026-03-30T12:25:00Z,skip_entry,blocked,blocked_target_profit_floor,no,0.64,0.37,1.01,153,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:22:27Z,ETH5M_2026-03-30T12:25:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.34,0.67,1.01,153,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:22:27Z,XRP5M_2026-03-30T12:25:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.35,0.68,1.03,153,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.030000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:22:28Z,DOGE5M_2026-03-30T12:25:00Z,skip_entry,blocked,blocked_target_profit_floor,no,0.74,0.41,1.15,152,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.150000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:22:28Z,BNB5M_2026-03-30T12:25:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.38,0.76,1.14,152,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.140000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:22:28Z,HYPE5M_2026-03-30T12:25:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.26,0.88,1.14,152,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.140000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:22:43Z,BTC5M_2026-03-30T12:25:00Z,skip_entry,blocked,blocked_target_profit_floor,no,0.54,0.47,1.01,137,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:22:43Z,ETH5M_2026-03-30T12:25:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.17,0.84,1.01,137,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:22:43Z,XRP5M_2026-03-30T12:25:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.27,0.74,1.01,137,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:22:44Z,DOGE5M_2026-03-30T12:25:00Z,skip_entry,blocked,blocked_target_profit_floor,no,0.61,0.51,1.12,136,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.120000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:22:44Z,BNB5M_2026-03-30T12:25:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.26,0.85,1.11,136,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.110000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:22:44Z,HYPE5M_2026-03-30T12:25:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.13,0.92,1.05,136,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.050000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:22:58Z,BTC5M_2026-03-30T12:25:00Z,skip_entry,blocked,blocked_target_profit_floor,no,0.69,0.32,1.01,122,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:22:59Z,ETH5M_2026-03-30T12:25:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.24,0.77,1.01,121,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:22:59Z,DOGE5M_2026-03-30T12:25:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.3,0.78,1.08,121,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.080000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:22:59Z,XRP5M_2026-03-30T12:25:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.22,0.8,1.02,121,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.020000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:23:00Z,BNB5M_2026-03-30T12:25:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.25,0.85,1.1,120,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.100000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:23:00Z,HYPE5M_2026-03-30T12:25:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.2,0.9,1.1,120,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.100000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:23:14Z,BTC5M_2026-03-30T12:25:00Z,skip_entry,blocked,blocked_target_profit_floor,no,0.92,0.09,1.01,106,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:23:15Z,ETH5M_2026-03-30T12:25:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.48,0.53,1.01,105,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:23:15Z,DOGE5M_2026-03-30T12:25:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.53,0.64,1.17,105,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.170000 required_sum_ask<=0.990000 target_profit_pct=1.0000
