event_ts,market_key,action,state_from,state_to,p1_price,p2_price,pnl_estimate,reason_code,simulated_latency_ms,simulated_fill_ratio,simulated_slippage_bps,simulated_cancelled,simulated_hedge_fail,regime,sum_ask,entry_mode,entry_policy_detail
2026-03-26T04:38:17Z,SOL5M_2026-03-26T04:40:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.89,aggressive,"spread_yes=0.020000, spread_no=0.010000, max_spread=0.020000"
2026-03-26T04:38:19Z,SOL5M_2026-03-26T04:40:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.88,aggressive,"depth_yes=1.000000, depth_no=805286.460000, required_depth=1.200000"
2026-03-26T04:38:20Z,SOL5M_2026-03-26T04:40:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.9,aggressive,"spread_yes=0.030000, spread_no=0.010000, max_spread=0.020000"
2026-03-26T04:45:01Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.461,aggressive,"spread_yes=0.030000, spread_no=0.001000, max_spread=0.020000"
2026-03-26T04:45:03Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.511,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:45:04Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.511,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:45:05Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.551,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:45:07Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.551,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:45:08Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.541,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:45:09Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.531,aggressive,"spread_yes=0.020000, spread_no=0.001000, max_spread=0.020000"
2026-03-26T04:45:11Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.531,aggressive,"spread_yes=0.020000, spread_no=0.001000, max_spread=0.020000"
2026-03-26T04:45:12Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.541,aggressive,"spread_yes=0.030000, spread_no=0.001000, max_spread=0.020000"
2026-03-26T04:45:13Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.541,aggressive,"spread_yes=0.030000, spread_no=0.001000, max_spread=0.020000"
2026-03-26T04:45:15Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.531,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:45:16Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.541,aggressive,"spread_yes=0.020000, spread_no=0.001000, max_spread=0.020000"
2026-03-26T04:45:17Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.551,aggressive,"spread_yes=0.020000, spread_no=0.001000, max_spread=0.020000"
2026-03-26T04:45:19Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.551,aggressive,"spread_yes=0.020000, spread_no=0.001000, max_spread=0.020000"
2026-03-26T04:45:20Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.571,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:45:21Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.591,aggressive,"spread_yes=0.020000, spread_no=0.001000, max_spread=0.020000"
2026-03-26T04:45:23Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.591,aggressive,"spread_yes=0.020000, spread_no=0.001000, max_spread=0.020000"
2026-03-26T04:45:24Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.581,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:45:25Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.581,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:45:27Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.611,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:45:28Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.661,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:45:29Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.661,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:45:31Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.671,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:45:32Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.671,aggressive,"spread_yes=0.020000, spread_no=0.001000, max_spread=0.020000"
2026-03-26T04:45:33Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.671,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:45:34Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.671,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:45:36Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.671,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:45:37Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.681,aggressive,"spread_yes=0.020000, spread_no=0.001000, max_spread=0.020000"
2026-03-26T04:45:38Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.681,aggressive,"spread_yes=0.020000, spread_no=0.001000, max_spread=0.020000"
2026-03-26T04:45:40Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.681,aggressive,"spread_yes=0.020000, spread_no=0.001000, max_spread=0.020000"
2026-03-26T04:45:41Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.681,aggressive,"spread_yes=0.020000, spread_no=0.001000, max_spread=0.020000"
2026-03-26T04:45:42Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.681,aggressive,"spread_yes=0.020000, spread_no=0.001000, max_spread=0.020000"
2026-03-26T04:45:44Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.681,aggressive,"spread_yes=0.020000, spread_no=0.001000, max_spread=0.020000"
2026-03-26T04:45:45Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.711,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:45:47Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.721,aggressive,"spread_yes=0.020000, spread_no=0.001000, max_spread=0.020000"
2026-03-26T04:45:48Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.721,aggressive,"spread_yes=0.020000, spread_no=0.001000, max_spread=0.020000"
2026-03-26T04:45:49Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.751,aggressive,"spread_yes=0.020000, spread_no=0.001000, max_spread=0.020000"
2026-03-26T04:45:51Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.751,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:45:52Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.761,aggressive,"spread_yes=0.020000, spread_no=0.001000, max_spread=0.020000"
2026-03-26T04:45:53Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.771,aggressive,"spread_yes=0.020000, spread_no=0.001000, max_spread=0.020000"
2026-03-26T04:45:54Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.771,aggressive,"spread_yes=0.020000, spread_no=0.001000, max_spread=0.020000"
2026-03-26T04:45:56Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.771,aggressive,"spread_yes=0.020000, spread_no=0.001000, max_spread=0.020000"
2026-03-26T04:45:57Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.771,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:45:58Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.771,aggressive,"spread_yes=0.020000, spread_no=0.001000, max_spread=0.020000"
2026-03-26T04:46:00Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.771,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:46:01Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.781,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:46:02Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.781,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:46:04Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.791,aggressive,"spread_yes=0.020000, spread_no=0.001000, max_spread=0.020000"
2026-03-26T04:46:05Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.781,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:46:06Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.781,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:46:08Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.781,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:46:09Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.791,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:46:10Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.791,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:46:11Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.791,aggressive,"spread_yes=0.020000, spread_no=0.001000, max_spread=0.020000"
2026-03-26T04:46:13Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.791,aggressive,"spread_yes=0.020000, spread_no=0.001000, max_spread=0.020000"
2026-03-26T04:46:14Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.761,aggressive,"spread_yes=0.020000, spread_no=0.001000, max_spread=0.020000"
2026-03-26T04:46:15Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.761,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:46:17Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.761,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:46:18Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.761,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:46:20Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.761,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:46:21Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.761,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:46:23Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.761,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:46:24Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.761,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:46:25Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.751,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:46:27Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.761,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:46:28Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.761,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:46:29Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.731,aggressive,"spread_yes=0.030000, spread_no=0.001000, max_spread=0.020000"
2026-03-26T04:46:31Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.731,aggressive,"spread_yes=0.020000, spread_no=0.001000, max_spread=0.020000"
2026-03-26T04:46:32Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.741,aggressive,"spread_yes=0.020000, spread_no=0.001000, max_spread=0.020000"
2026-03-26T04:46:33Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.741,aggressive,"spread_yes=0.020000, spread_no=0.001000, max_spread=0.020000"
2026-03-26T04:46:35Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.741,aggressive,"spread_yes=0.020000, spread_no=0.001000, max_spread=0.020000"
2026-03-26T04:46:36Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.741,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:46:37Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.741,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:46:39Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.741,aggressive,"spread_yes=0.020000, spread_no=0.001000, max_spread=0.020000"
2026-03-26T04:46:40Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.731,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:46:41Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.741,aggressive,"spread_yes=0.020000, spread_no=0.001000, max_spread=0.020000"
2026-03-26T04:46:43Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.741,aggressive,"spread_yes=0.020000, spread_no=0.001000, max_spread=0.020000"
2026-03-26T04:46:44Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.741,aggressive,"spread_yes=0.020000, spread_no=0.001000, max_spread=0.020000"
2026-03-26T04:46:45Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.741,aggressive,"spread_yes=0.020000, spread_no=0.001000, max_spread=0.020000"
2026-03-26T04:46:47Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.721,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:46:48Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.721,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:46:49Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.721,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:46:51Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.741,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:46:52Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.741,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:46:53Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.741,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:46:55Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.741,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:46:56Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.741,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:46:57Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.731,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:46:59Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.741,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:47:00Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.741,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:47:01Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.741,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:47:02Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.801,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:47:04Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.811,aggressive,"spread_yes=0.020000, spread_no=0.001000, max_spread=0.020000"
2026-03-26T04:47:05Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.841,aggressive,"spread_yes=0.020000, spread_no=0.001000, max_spread=0.020000"
2026-03-26T04:47:06Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.841,aggressive,"spread_yes=0.020000, spread_no=0.001000, max_spread=0.020000"
2026-03-26T04:47:08Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.841,aggressive,"spread_yes=0.020000, spread_no=0.001000, max_spread=0.020000"
2026-03-26T04:47:09Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.851,aggressive,"spread_yes=0.030000, spread_no=0.001000, max_spread=0.020000"
2026-03-26T04:47:10Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.861,aggressive,"spread_yes=0.020000, spread_no=0.001000, max_spread=0.020000"
2026-03-26T04:47:12Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.871,aggressive,"spread_yes=0.020000, spread_no=0.001000, max_spread=0.020000"
2026-03-26T04:47:13Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.871,aggressive,"spread_yes=0.020000, spread_no=0.001000, max_spread=0.020000"
2026-03-26T04:47:14Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.871,aggressive,"spread_yes=0.030000, spread_no=0.001000, max_spread=0.020000"
2026-03-26T04:47:16Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.861,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:47:17Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.861,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:47:18Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.861,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:47:20Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.821,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:47:21Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.831,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:47:22Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.831,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:47:24Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.851,aggressive,"spread_yes=0.020000, spread_no=0.001000, max_spread=0.020000"
2026-03-26T04:47:25Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.851,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:47:26Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.851,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:47:28Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.861,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:47:29Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.861,aggressive,"depth_yes=1.000000, depth_no=367594.770000, required_depth=1.200000"
2026-03-26T04:47:30Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.881,aggressive,"spread_yes=0.030000, spread_no=0.001000, max_spread=0.020000"
2026-03-26T04:47:32Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.881,aggressive,"spread_yes=0.020000, spread_no=0.001000, max_spread=0.020000"
2026-03-26T04:47:33Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.871,aggressive,"spread_yes=0.020000, spread_no=0.001000, max_spread=0.020000"
2026-03-26T04:47:34Z,SOL5M_2026-03-26T04:50:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.881,aggressive,"spread_yes=0.030000, spread_no=0.001000, max_spread=0.020000"
